Id,Omschrijving,Objectsoort (code),Adres,Postcode,Beheerder code,Eigenaar code,Onderhouder (code),Gemeente (code),Provincie (code),Beheerobjectcode,Monumenttype (code),Bouwjaar,RD X,RD Y,Inspectietype (code),Minimale conditie,Huidige conditie,Datum laatste conditiebeoordeling,Baan en Positie,DVK-letter,BKN/KG,Zijde,PrfPartOfPrfId,Systeemdeel,Systeem,Hoofdsysteem,Niveau,Activiteit,ElementId,EqmLocation,EqmDescr,ObjectType,Beheerobjectid,_EqmRDGeocodeX,_EqmRDGeocodeY,BouwdeelId,EqmLocation,EqmDescr,ObjectType,DeelVanElementid,_EqmRDGeocodeX,_EqmRDGeocodeY
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74540,NULL,Aansluitleiding,Aansluitleiding,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74541,NULL,Appendage,Appendage,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74542,NULL,Bergbassin,"Hemelwaterafvoer (HWA), Algemeen",69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74543,NULL,Bergbezinkbassin,"Hemelwaterafvoer (HWA), Algemeen",69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74544,NULL,Blusvijver,"Hemelwaterafvoer (HWA), Algemeen",69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74545,NULL,Goot,Goot,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74546,NULL,Helofytenfilter,Helofytenfilter,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74547,NULL,"Hemelwaterafvoer (HWA), Algemeen","Hemelwaterafvoer (HWA), Algemeen",69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74548,NULL,Individuele Behandeling van Afvalwater (IBA),Individuele Behandeling van Afvalwater (IBA),69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74549,NULL,Infiltratiekratten,Infiltratiekratten,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74550,NULL,Infiltratieleiding,Infiltratieleiding,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74551,NULL,Infiltratievelden,Infiltratievelden,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74552,NULL,Infiltratievijvers,Infiltratievijvers,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74553,NULL,Kolk,Kolk,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74554,NULL,Pomp,Pomp,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74555,NULL,Rioolbuis pers,Buis,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74556,NULL,Rioolbuis vrij verval,Buis,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74557,NULL,Rioolput,Kolk,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74558,NULL,Wadi,Wadi,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69675,NULL,Hemelwaterafvoer (HWA),Hemelwaterafvoer (HWA),11,NULL,NULL,74559,NULL,Zakputten,Kolk,69675,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74945,NULL,Antenne,Antenne,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74946,NULL,Bekabeling,Bekabeling,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74947,NULL,C2000,C2000,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74948,NULL,Coaxstralers (tunnelbekabeling),Coaxstralers (tunnelbekabeling),69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74949,NULL,Connector,Connector,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74950,NULL,Fundatie,Fundatie,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74951,NULL,"Hoog Frequent installatie (HF-Installatie), Algemeen","Hoog Frequent installatie (HF-Installatie), Algemeen",69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74952,NULL,Kast,Kast,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69698,NULL,Hoog Frequent installatie (HF-installatie),Hoog Frequent installatie (HF-installatie),11,NULL,NULL,74953,NULL,Mast,Mast,69698,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75274,NULL,Anker,Anker,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75275,NULL,Balanspriem,Balanspriem,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75276,NULL,Ballastkist,Contragewicht,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75277,NULL,Boog,Boog,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75278,NULL,Console,Console,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75279,NULL,Diagonaal (vakwerkligger),Diagonaal (vakwerkligger),69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75280,NULL,Dwarsdrager,Dwarsdrager,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75281,NULL,Hameistijl (poort),Hameistijl (poort),69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75282,NULL,Hanger (boogbrug),Hanger (boogbrug),69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75283,NULL,Hangstang,Hangstang,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75284,NULL,Knooppunt,Knooppunt,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75285,NULL,Langsligger,Langsligger,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75286,NULL,Pijler,Pijler,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75287,NULL,Pyloon,Pyloon,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75288,NULL,Rijdek,Rijdek,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75289,NULL,Tuiconstructie,Tuiconstructie,69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75290,NULL,Verticaal (vakwerkligger),Verticaal (vakwerkligger),69726,NULL,|
11,Galecopperbrug 31H-005-01 (DROOG),Bruggen (vast),A12,NULL,MN District Zuid,MN District Zuid,NULL,Utrecht,Utrecht,31H-005-01,NULL,1977,"135124,633","452529,497",NEN conditiemeting Infra,NULL,NULL,NULL,NULL,NULL,"ARK1.KV.-.39,6",NVT,ARK1,Amsterdam-Rijnkanaal (ARK1),Amsterdam-Rijnkanaal,HoofdVaarwegenNet,32768,1,69726,NULL,Hoofddraagconstructie,Hoofddraagconstructie,11,NULL,NULL,75291,NULL,Wand,Wand,69726,NULL,|
